StudentID,Grade,Term,FeesDue,FeesPaid,PaymentStatus,PaymentDate,Balance,DaysLate
SM4034,Form 3,Term 3,712,21,Paid,2026-02-02,691,0
SM4035,Form 5,Term 3,837,317,Partial,2026-03-04,520,0
SM4036,Form 2,Term 2,790,615,Partial,2026-04-13,175,0
SM4037,Form 4,Term 3,270,428,Unpaid,2026-03-28,0,0
SM4038,Form 2,Term 1,802,365,Late,2026-02-08,437,19
SM4039,Form 3,Term 2,425,191,Paid,2026-04-08,234,0
SM4040,Form 1,Term 3,403,376,Unpaid,2026-02-08,27,0
SM4041,Form 1,Term 1,522,3,Unpaid,2026-03-13,519,0
SM4042,Form 2,Term 3,419,753,Paid,2026-02-11,0,0
SM4043,Form 1,Term 2,574,489,Late,2026-04-21,85,4
SM4044,Form 3,Term 1,595,141,Paid,2026-01-06,454,0
SM4045,Form 6,Term 1,536,892,Unpaid,2026-02-21,0,0
SM4046,Form 3,Term 3,860,413,Paid,2026-04-03,447,0
SM4047,Form 3,Term 1,413,601,Late,2026-04-15,0,21
SM4048,Form 2,Term 2,753,749,Paid,2026-02-19,4,0
SM4049,Form 1,Term 3,431,64,Paid,2026-04-30,367,0
SM4050,Form 2,Term 1,386,590,Paid,2026-03-19,0,0
SM4051,Form 1,Term 3,832,546,Paid,2026-04-27,286,0
SM4052,Form 6,Term 2,721,857,Paid,2026-03-15,0,0
SM4053,Form 1,Term 3,865,90,Paid,2026-01-03,775,0
SM4054,Form 5,Term 3,583,302,Paid,2026-03-06,281,0
SM4055,Form 3,Term 1,629,885,Unpaid,2026-03-04,0,0
SM4056,Form 3,Term 2,714,25,Paid,2026-03-07,689,0
SM4057,Form 2,Term 2,790,667,Paid,2026-02-14,123,0
SM4058,Form 3,Term 1,857,393,Unpaid,2026-03-25,464,0
SM4059,Form 2,Term 3,324,368,Partial,2026-02-25,0,0
SM4060,Form 1,Term 3,530,317,Unpaid,2026-03-08,213,0
SM4061,Form 1,Term 2,263,743,Unpaid,2026-01-17,0,0
SM4062,Form 3,Term 3,899,607,Partial,2026-01-07,292,0
SM4063,Form 2,Term 3,377,442,Paid,2026-03-15,0,0
SM4064,Form 3,Term 1,727,766,Partial,2026-01-28,0,0
SM4065,Form 1,Term 2,716,443,Paid,2026-02-22,273,0
SM4066,Form 2,Term 1,664,846,Unpaid,2026-03-10,0,0
SM4067,Form 2,Term 1,519,443,Paid,2026-04-02,76,0
SM4068,Form 4,Term 3,338,257,Paid,2026-02-11,81,0
SM4069,Form 1,Term 3,643,469,Paid,2026-03-22,174,0
SM4070,Form 6,Term 2,463,346,Partial,2026-01-14,117,0
SM4071,Form 4,Term 2,848,338,Unpaid,2026-01-24,510,0
SM4072,Form 1,Term 3,393,500,Paid,2026-01-09,0,0
SM4073,Form 1,Term 1,808,646,Late,2026-04-09,162,13
SM4074,Form 2,Term 2,369,32,Paid,2026-04-05,337,0
SM4075,Form 3,Term 3,710,758,Paid,2026-02-21,0,0
SM4076,Form 3,Term 3,426,146,Paid,2026-01-09,280,0
SM4077,Form 2,Term 3,361,851,Partial,2026-03-26,0,0
SM4078,Form 3,Term 2,828,133,Paid,2026-03-19,695,0
SM4079,Form 1,Term 3,638,811,Paid,2026-01-12,0,0
SM4080,Form 1,Term 3,272,5,Unpaid,2026-04-20,267,0
SM4081,Form 1,Term 2,667,323,Paid,2026-03-14,344,0
SM4082,Form 2,Term 2,430,131,Partial,2026-04-06,299,0
SM4083,Form 1,Term 1,823,248,Paid,2026-01-20,575,0
SM4084,Form 1,Term 3,460,115,Partial,2026-02-10,345,0
SM4085,Form 6,Term 1,285,397,Partial,2026-01-08,0,0
SM4086,Form 3,Term 2,418,33,Paid,2026-01-06,385,0
SM4087,Form 1,Term 1,617,470,Partial,2026-03-20,147,0
SM4088,Form 4,Term 2,523,569,Partial,2026-03-03,0,0
SM4089,Form 2,Term 3,514,767,Paid,2026-03-25,0,0
SM4090,Form 3,Term 3,428,758,Paid,2026-03-16,0,0
SM4091,Form 1,Term 3,349,707,Paid,2026-03-17,0,0
SM4092,Form 2,Term 3,769,717,Partial,2026-01-30,52,0
SM4093,Form 1,Term 1,854,211,Paid,2026-04-09,643,0
SM4094,Form 3,Term 3,509,614,Paid,2026-02-15,0,0
SM4095,Form 2,Term 3,361,513,Paid,2026-02-17,0,0
SM4096,Form 4,Term 1,530,811,Paid,2026-02-24,0,0
SM4097,Form 4,Term 3,872,117,Paid,2026-04-10,755,0
SM4098,Form 2,Term 2,591,168,Unpaid,2026-01-14,423,0
SM4099,Form 4,Term 2,265,443,Paid,2026-03-17,0,0
SM4100,Form 1,Term 1,256,809,Partial,2026-02-08,0,0
SM4101,Form 1,Term 3,350,81,Partial,2026-04-17,269,0
SM4102,Form 3,Term 2,420,191,Paid,2026-04-01,229,0
SM4103,Form 1,Term 3,442,656,Paid,2026-01-17,0,0
SM4104,Form 2,Term 2,834,282,Late,2026-04-04,552,25
SM4105,Form 1,Term 2,548,50,Paid,2026-04-13,498,0
SM4106,Form 2,Term 2,493,769,Paid,2026-04-06,0,0
SM4107,Form 1,Term 3,853,830,Paid,2026-02-02,23,0
SM4108,Form 3,Term 2,597,694,Paid,2026-02-01,0,0
SM4109,Form 3,Term 3,305,342,Paid,2026-02-01,0,0
SM4110,Form 4,Term 1,263,41,Partial,2026-01-22,222,0
SM4111,Form 3,Term 2,821,445,Partial,2026-04-18,376,0
SM4112,Form 3,Term 2,364,694,Paid,2026-03-13,0,0
SM4113,Form 4,Term 2,723,820,Unpaid,2026-02-03,0,0
SM4114,Form 2,Term 3,267,503,Paid,2026-02-02,0,0
SM4115,Form 3,Term 1,517,646,Paid,2026-04-25,0,0
SM4116,Form 1,Term 3,700,21,Paid,2026-01-06,679,0
SM4117,Form 2,Term 2,276,586,Unpaid,2026-03-23,0,0
SM4118,Form 2,Term 3,820,414,Paid,2026-04-10,406,0
SM4119,Form 3,Term 1,528,787,Partial,2026-02-07,0,0
SM4120,Form 2,Term 2,542,240,Paid,2026-04-24,302,0
SM4121,Form 3,Term 3,518,372,Paid,2026-04-06,146,0
SM4122,Form 1,Term 2,735,581,Paid,2026-01-06,154,0
SM4123,Form 1,Term 3,266,185,Paid,2026-02-12,81,0
SM4124,Form 1,Term 3,495,799,Paid,2026-04-30,0,0
SM4125,Form 1,Term 2,674,623,Paid,2026-01-06,51,0
SM4126,Form 4,Term 1,400,444,Unpaid,2026-01-25,0,0
SM4127,Form 3,Term 3,511,628,Paid,2026-01-29,0,0
SM4128,Form 1,Term 3,557,459,Paid,2026-01-29,98,0
SM4129,Form 4,Term 2,455,517,Paid,2026-03-29,0,0
SM4130,Form 3,Term 3,538,334,Partial,2026-02-24,204,0
SM4131,Form 3,Term 1,697,727,Paid,2026-04-25,0,0
SM4132,Form 1,Term 1,482,828,Paid,2026-01-20,0,0
SM4133,Form 1,Term 3,661,260,Paid,2026-01-13,401,0
SM4134,Form 1,Term 1,691,653,Paid,2026-04-04,38,0
SM4135,Form 3,Term 2,743,704,Unpaid,2026-04-03,39,0
SM4136,Form 3,Term 2,844,296,Paid,2026-01-12,548,0
SM4137,Form 3,Term 2,463,455,Paid,2026-02-01,8,0
SM4138,Form 3,Term 2,758,840,Paid,2026-01-27,0,0
SM4139,Form 5,Term 2,766,70,Partial,2026-02-28,696,0
SM4140,Form 2,Term 1,579,33,Paid,2026-04-16,546,0
SM4141,Form 2,Term 3,549,691,Paid,2026-02-08,0,0
SM4142,Form 2,Term 1,722,882,Late,2026-03-10,0,24
SM4143,Form 2,Term 1,655,404,Partial,2026-04-01,251,0
SM4144,Form 2,Term 1,683,725,Paid,2026-03-28,0,0
SM4145,Form 3,Term 2,376,500,Paid,2026-04-12,0,0
SM4146,Form 3,Term 2,355,72,Paid,2026-03-17,283,0
SM4147,Form 2,Term 1,568,572,Paid,2026-04-22,0,0
SM4148,Form 3,Term 1,668,671,Partial,2026-01-07,0,0
SM4149,Form 5,Term 3,545,282,Unpaid,2026-03-09,263,0
SM4150,Form 1,Term 1,415,170,Paid,2026-03-09,245,0
SM4151,Form 5,Term 2,578,872,Paid,2026-02-27,0,0
SM4152,Form 1,Term 3,557,45,Paid,2026-04-25,512,0
SM4153,Form 1,Term 2,765,468,Paid,2026-04-21,297,0
SM4154,Form 5,Term 3,595,393,Paid,2026-03-07,202,0
SM4155,Form 3,Term 2,312,742,Partial,2026-01-09,0,0
SM4156,Form 4,Term 3,712,882,Paid,2026-03-29,0,0
SM4157,Form 1,Term 3,439,222,Unpaid,2026-04-29,217,0
SM4158,Form 1,Term 1,482,48,Paid,2026-02-12,434,0
SM4159,Form 2,Term 1,554,770,Paid,2026-04-01,0,0
SM4160,Form 2,Term 3,388,157,Partial,2026-01-18,231,0
SM4161,Form 1,Term 3,433,20,Partial,2026-02-07,413,0
SM4162,Form 4,Term 1,563,423,Unpaid,2026-04-13,140,0
SM4163,Form 2,Term 1,689,83,Paid,2026-03-22,606,0
SM4164,Form 2,Term 2,798,349,Partial,2026-01-12,449,0
SM4165,Form 3,Term 1,726,830,Partial,2026-01-10,0,0
SM4166,Form 3,Term 1,851,592,Paid,2026-01-21,259,0
SM4167,Form 2,Term 1,286,798,Late,2026-03-21,0,9
SM4168,Form 2,Term 2,800,0,Unpaid,2026-03-08,800,0
SM4169,Form 4,Term 3,466,626,Unpaid,2026-04-07,0,0
SM4170,Form 3,Term 3,417,609,Unpaid,2026-04-09,0,0
SM4171,Form 5,Term 2,331,668,Paid,2026-02-17,0,0
SM4172,Form 3,Term 3,421,446,Paid,2026-02-26,0,0
SM4173,Form 2,Term 3,536,232,Unpaid,2026-03-06,304,0
SM4174,Form 3,Term 3,787,321,Unpaid,2026-01-15,466,0
SM4175,Form 2,Term 2,888,101,Paid,2026-02-04,787,0
SM4176,Form 3,Term 2,398,845,Paid,2026-01-20,0,0
SM4177,Form 1,Term 3,695,455,Paid,2026-03-31,240,0
SM4178,Form 4,Term 3,896,796,Unpaid,2026-01-01,100,0
SM4179,Form 1,Term 1,452,330,Paid,2026-04-22,122,0
SM4180,Form 1,Term 1,267,834,Paid,2026-03-06,0,0
SM4181,Form 1,Term 2,380,333,Unpaid,2026-01-21,47,0
SM4182,Form 2,Term 3,451,356,Paid,2026-03-18,95,0
SM4183,Form 3,Term 2,455,277,Unpaid,2026-03-14,178,0
SM4184,Form 2,Term 2,646,235,Paid,2026-04-11,411,0
SM4185,Form 3,Term 3,388,150,Paid,2026-02-09,238,0
SM4186,Form 4,Term 1,697,773,Partial,2026-03-31,0,0
SM4187,Form 2,Term 2,610,178,Paid,2026-02-17,432,0
SM4188,Form 6,Term 2,805,451,Partial,2026-02-15,354,0
SM4189,Form 3,Term 1,549,827,Paid,2026-04-10,0,0
SM4190,Form 3,Term 2,306,167,Unpaid,2026-03-29,139,0
SM4191,Form 1,Term 1,431,776,Partial,2026-01-01,0,0
SM4192,Form 3,Term 1,635,569,Paid,2026-02-23,66,0
SM4193,Form 4,Term 2,310,226,Paid,2026-03-26,84,0
SM4194,Form 4,Term 1,451,509,Unpaid,2026-01-30,0,0
SM4195,Form 1,Term 2,896,853,Paid,2026-04-02,43,0
SM4196,Form 6,Term 2,515,32,Partial,2026-04-28,483,0
SM4197,Form 3,Term 2,755,793,Paid,2026-04-17,0,0
SM4198,Form 4,Term 3,806,811,Partial,2026-01-31,0,0
SM4199,Form 3,Term 1,588,647,Paid,2026-04-13,0,0
SM4200,Form 6,Term 1,680,787,Partial,2026-02-19,0,0
SM4201,Form 1,Term 1,402,378,Partial,2026-03-14,24,0
SM4202,Form 4,Term 2,784,834,Partial,2026-02-25,0,0
SM4203,Form 4,Term 1,755,307,Late,2026-02-07,448,27
SM4204,Form 1,Term 3,592,268,Paid,2026-02-28,324,0
SM4205,Form 1,Term 3,318,343,Paid,2026-02-05,0,0
SM4206,Form 3,Term 2,387,475,Paid,2026-04-27,0,0
SM4207,Form 5,Term 3,748,792,Partial,2026-01-26,0,0
SM4208,Form 3,Term 1,486,126,Unpaid,2026-01-26,360,0
SM4209,Form 3,Term 3,341,304,Partial,2026-02-09,37,0
SM4210,Form 6,Term 2,432,380,Paid,2026-04-28,52,0
SM4211,Form 1,Term 2,774,105,Partial,2026-02-11,669,0
SM4212,Form 1,Term 3,463,311,Paid,2026-01-12,152,0
SM4213,Form 1,Term 3,417,272,Paid,2026-02-25,145,0
SM4214,Form 2,Term 2,443,519,Paid,2026-04-06,0,0
SM4215,Form 4,Term 1,278,502,Paid,2026-04-15,0,0
SM4216,Form 3,Term 3,619,608,Paid,2026-03-12,11,0
SM4217,Form 1,Term 3,492,867,Late,2026-04-15,0,20
SM4218,Form 4,Term 1,696,16,Unpaid,2026-04-28,680,0
SM4219,Form 1,Term 2,392,531,Paid,2026-04-25,0,0
SM4220,Form 4,Term 3,581,352,Paid,2026-02-28,229,0
SM4221,Form 5,Term 1,740,634,Partial,2026-02-11,106,0
SM4222,Form 1,Term 3,509,529,Paid,2026-04-02,0,0
SM4223,Form 1,Term 2,898,368,Unpaid,2026-04-12,530,0
SM4224,Form 2,Term 2,840,698,Late,2026-02-07,142,11
SM4225,Form 3,Term 2,693,63,Unpaid,2026-04-19,630,0
SM4226,Form 2,Term 1,523,876,Partial,2026-02-07,0,0
SM4227,Form 4,Term 3,723,298,Paid,2026-03-26,425,0
SM4228,Form 3,Term 3,319,398,Paid,2026-02-12,0,0
SM4229,Form 4,Term 1,475,338,Paid,2026-02-14,137,0
SM4230,Form 2,Term 3,797,471,Paid,2026-02-26,326,0
SM4231,Form 1,Term 3,525,208,Partial,2026-03-09,317,0
SM4232,Form 3,Term 2,746,184,Paid,2026-04-28,562,0
SM4233,Form 2,Term 3,402,19,Partial,2026-03-05,383,0
SM4234,Form 2,Term 2,560,633,Paid,2026-01-12,0,0
SM4235,Form 2,Term 1,799,179,Paid,2026-04-26,620,0
SM4236,Form 1,Term 3,608,648,Unpaid,2026-01-16,0,0
SM4237,Form 3,Term 3,506,175,Paid,2026-04-20,331,0
SM4238,Form 3,Term 2,591,215,Partial,2026-04-14,376,0
SM4239,Form 3,Term 1,766,263,Paid,2026-03-22,503,0
SM4240,Form 1,Term 3,651,748,Paid,2026-01-22,0,0
SM4241,Form 4,Term 1,529,722,Paid,2026-03-14,0,0
SM4242,Form 1,Term 1,322,114,Paid,2026-04-11,208,0
SM4243,Form 6,Term 3,480,656,Paid,2026-01-06,0,0
SM4244,Form 3,Term 1,605,71,Paid,2026-04-03,534,0
SM4245,Form 1,Term 2,885,491,Paid,2026-01-30,394,0
SM4246,Form 4,Term 3,290,160,Paid,2026-01-16,130,0
SM4247,Form 5,Term 2,645,575,Paid,2026-03-07,70,0
SM4248,Form 6,Term 2,813,85,Paid,2026-04-27,728,0
SM4249,Form 2,Term 1,758,648,Partial,2026-03-19,110,0
SM4250,Form 4,Term 3,621,418,Partial,2026-02-01,203,0
SM4251,Form 1,Term 3,532,43,Late,2026-04-27,489,11
SM4252,Form 1,Term 1,481,694,Paid,2026-02-27,0,0
SM4253,Form 1,Term 3,543,266,Late,2026-03-10,277,24
SM4254,Form 1,Term 3,384,251,Partial,2026-04-11,133,0
SM4255,Form 1,Term 1,745,255,Late,2026-04-11,490,12
SM4256,Form 6,Term 2,777,646,Unpaid,2026-04-20,131,0
SM4257,Form 2,Term 3,832,99,Partial,2026-03-10,733,0
SM4258,Form 2,Term 3,712,418,Paid,2026-04-21,294,0
SM4259,Form 5,Term 2,258,689,Paid,2026-01-09,0,0
SM4260,Form 1,Term 1,602,305,Paid,2026-01-31,297,0
SM4261,Form 1,Term 2,268,437,Unpaid,2026-01-12,0,0
SM4262,Form 2,Term 2,859,145,Partial,2026-01-23,714,0
SM4263,Form 1,Term 2,659,335,Paid,2026-01-21,324,0
SM4264,Form 4,Term 1,298,436,Late,2026-03-05,0,6
SM4265,Form 4,Term 2,618,104,Paid,2026-01-03,514,0
SM4266,Form 1,Term 2,626,783,Partial,2026-04-22,0,0
SM4267,Form 1,Term 1,655,545,Paid,2026-04-12,110,0
SM4268,Form 5,Term 2,576,602,Unpaid,2026-02-23,0,0
SM4269,Form 1,Term 2,659,252,Partial,2026-01-08,407,0
SM4270,Form 2,Term 1,363,61,Partial,2026-01-03,302,0
SM4271,Form 5,Term 1,553,796,Paid,2026-03-25,0,0
SM4272,Form 1,Term 1,869,100,Paid,2026-04-27,769,0
SM4273,Form 2,Term 1,301,817,Paid,2026-03-23,0,0
SM4274,Form 3,Term 2,803,461,Paid,2026-04-18,342,0
SM4275,Form 2,Term 1,306,156,Paid,2026-04-23,150,0
SM4276,Form 3,Term 2,477,115,Paid,2026-02-07,362,0
SM4277,Form 1,Term 1,846,760,Paid,2026-02-10,86,0
SM4278,Form 4,Term 1,390,641,Partial,2026-02-21,0,0
SM4279,Form 2,Term 2,690,568,Paid,2026-01-08,122,0
SM4280,Form 3,Term 3,508,632,Partial,2026-03-17,0,0
SM4281,Form 2,Term 2,837,711,Paid,2026-02-03,126,0
SM4282,Form 1,Term 1,790,171,Paid,2026-01-05,619,0
SM4283,Form 5,Term 3,588,820,Paid,2026-04-06,0,0
SM4284,Form 2,Term 1,363,144,Paid,2026-02-26,219,0
SM4285,Form 2,Term 1,310,895,Late,2026-02-04,0,5
SM4286,Form 5,Term 2,359,77,Paid,2026-01-12,282,0
SM4287,Form 2,Term 2,448,699,Unpaid,2026-01-29,0,0
SM4288,Form 1,Term 3,745,529,Partial,2026-02-02,216,0
SM4289,Form 3,Term 3,399,889,Partial,2026-03-20,0,0
SM4290,Form 3,Term 3,845,861,Paid,2026-04-07,0,0
SM4291,Form 1,Term 1,559,189,Paid,2026-04-16,370,0
SM4292,Form 2,Term 3,808,194,Paid,2026-04-26,614,0
SM4293,Form 1,Term 3,718,186,Paid,2026-02-06,532,0
SM4294,Form 4,Term 3,840,445,Paid,2026-04-16,395,0
SM4295,Form 2,Term 2,850,591,Paid,2026-02-23,259,0
SM4296,Form 2,Term 1,467,378,Paid,2026-04-20,89,0
SM4297,Form 1,Term 3,646,583,Paid,2026-01-13,63,0
SM4298,Form 2,Term 3,405,591,Paid,2026-03-31,0,0
SM4299,Form 2,Term 1,531,39,Paid,2026-03-25,492,0
SM4300,Form 6,Term 1,290,605,Paid,2026-01-28,0,0
SM4301,Form 1,Term 1,526,437,Paid,2026-02-02,89,0
SM4302,Form 1,Term 3,597,497,Late,2026-01-30,100,27
SM4303,Form 2,Term 2,438,813,Paid,2026-04-10,0,0
SM4304,Form 1,Term 3,638,509,Paid,2026-04-29,129,0
SM4305,Form 1,Term 2,865,561,Paid,2026-04-04,304,0
SM4306,Form 3,Term 1,507,252,Paid,2026-04-24,255,0
SM4307,Form 3,Term 2,705,145,Paid,2026-01-23,560,0
SM4308,Form 2,Term 2,315,355,Paid,2026-04-07,0,0
SM4309,Form 3,Term 3,366,356,Paid,2026-03-11,10,0
SM4310,Form 1,Term 2,664,687,Paid,2026-04-02,0,0
SM4311,Form 2,Term 1,475,138,Partial,2026-02-19,337,0
SM4312,Form 2,Term 1,763,898,Partial,2026-01-05,0,0
SM4313,Form 3,Term 1,484,415,Partial,2026-01-07,69,0
SM4314,Form 2,Term 3,858,87,Paid,2026-02-07,771,0
SM4315,Form 1,Term 2,281,694,Partial,2026-03-07,0,0
SM4316,Form 2,Term 1,504,457,Paid,2026-04-16,47,0
SM4317,Form 2,Term 2,809,702,Unpaid,2026-04-02,107,0
SM4318,Form 2,Term 3,376,104,Unpaid,2026-02-09,272,0
SM4319,Form 1,Term 2,889,90,Paid,2026-01-23,799,0
SM4320,Form 3,Term 1,365,57,Partial,2026-02-19,308,0
SM4321,Form 2,Term 2,688,733,Partial,2026-03-28,0,0
SM4322,Form 2,Term 3,769,577,Late,2026-02-13,192,10
SM4323,Form 1,Term 3,485,816,Partial,2026-02-23,0,0
SM4324,Form 3,Term 1,787,481,Partial,2026-02-08,306,0
SM4325,Form 5,Term 1,492,833,Paid,2026-03-06,0,0
SM4326,Form 3,Term 2,585,390,Paid,2026-04-25,195,0
SM4327,Form 3,Term 2,735,168,Late,2026-04-10,567,5
SM4328,Form 3,Term 3,344,259,Paid,2026-03-27,85,0
SM4329,Form 6,Term 1,363,218,Paid,2026-03-20,145,0
SM4330,Form 2,Term 3,846,184,Paid,2026-01-17,662,0
SM4331,Form 2,Term 3,530,732,Unpaid,2026-02-14,0,0
SM4332,Form 3,Term 3,710,335,Unpaid,2026-01-21,375,0
SM4333,Form 1,Term 3,435,743,Paid,2026-01-12,0,0
SM4334,Form 5,Term 3,407,122,Paid,2026-03-25,285,0
SM4335,Form 1,Term 3,318,886,Paid,2026-01-03,0,0
SM4336,Form 3,Term 3,878,91,Unpaid,2026-04-20,787,0
SM4337,Form 2,Term 3,772,783,Late,2026-02-05,0,1
SM4338,Form 5,Term 3,559,546,Paid,2026-04-18,13,0
SM4339,Form 5,Term 2,622,782,Late,2026-03-25,0,1
SM4340,Form 2,Term 1,407,222,Partial,2026-01-03,185,0
SM4341,Form 4,Term 2,741,296,Paid,2026-03-11,445,0
SM4342,Form 4,Term 3,709,527,Paid,2026-01-05,182,0
SM4343,Form 1,Term 1,443,267,Paid,2026-01-03,176,0
SM4344,Form 2,Term 1,694,330,Unpaid,2026-04-21,364,0
SM4345,Form 1,Term 2,287,459,Paid,2026-03-31,0,0
SM4346,Form 1,Term 1,566,521,Unpaid,2026-01-17,45,0
SM4347,Form 2,Term 3,768,93,Late,2026-03-09,675,26
SM4348,Form 2,Term 2,590,268,Unpaid,2026-02-27,322,0
SM4349,Form 2,Term 1,881,624,Partial,2026-03-11,257,0
SM4350,Form 2,Term 2,563,551,Paid,2026-01-02,12,0
SM4351,Form 2,Term 2,469,278,Paid,2026-02-12,191,0
SM4352,Form 4,Term 3,301,760,Paid,2026-03-21,0,0
SM4353,Form 3,Term 3,413,164,Paid,2026-01-03,249,0
SM4354,Form 2,Term 1,408,447,Paid,2026-01-08,0,0
SM4355,Form 3,Term 2,761,315,Late,2026-01-12,446,3
SM4356,Form 2,Term 3,845,362,Paid,2026-04-07,483,0
SM4357,Form 1,Term 2,316,375,Late,2026-04-12,0,15
SM4358,Form 2,Term 3,592,118,Paid,2026-01-16,474,0
SM4359,Form 2,Term 3,824,125,Paid,2026-03-28,699,0
SM4360,Form 1,Term 1,508,876,Paid,2026-04-05,0,0
SM4361,Form 3,Term 1,341,45,Paid,2026-01-22,296,0
SM4362,Form 2,Term 1,302,341,Partial,2026-01-10,0,0
SM4363,Form 1,Term 2,330,488,Paid,2026-02-17,0,0
SM4364,Form 3,Term 2,265,555,Paid,2026-04-17,0,0
SM4365,Form 2,Term 1,852,236,Partial,2026-01-26,616,0
SM4366,Form 3,Term 2,344,563,Paid,2026-01-11,0,0
SM4367,Form 1,Term 2,319,406,Paid,2026-01-01,0,0
SM4368,Form 1,Term 2,367,528,Paid,2026-02-14,0,0
SM4369,Form 3,Term 1,436,753,Paid,2026-04-12,0,0
SM4370,Form 4,Term 3,537,252,Partial,2026-02-10,285,0
SM4371,Form 2,Term 2,262,139,Paid,2026-03-19,123,0
SM4372,Form 2,Term 3,587,432,Unpaid,2026-02-20,155,0
SM4373,Form 5,Term 2,652,158,Paid,2026-03-26,494,0
SM4374,Form 3,Term 1,346,18,Paid,2026-01-09,328,0
SM4375,Form 4,Term 2,672,481,Late,2026-04-14,191,15
SM4376,Form 4,Term 2,393,648,Partial,2026-02-18,0,0
SM4377,Form 1,Term 1,365,125,Partial,2026-02-22,240,0
SM4378,Form 1,Term 2,647,585,Partial,2026-03-13,62,0
SM4379,Form 3,Term 3,415,785,Paid,2026-03-08,0,0
SM4380,Form 1,Term 2,709,704,Paid,2026-03-05,5,0
SM4381,Form 4,Term 3,860,2,Unpaid,2026-03-23,858,0
SM4382,Form 2,Term 2,264,67,Partial,2026-02-24,197,0
SM4383,Form 3,Term 1,378,142,Paid,2026-02-03,236,0
SM4384,Form 4,Term 1,293,811,Paid,2026-04-20,0,0
SM4385,Form 1,Term 1,304,246,Partial,2026-04-26,58,0
SM4386,Form 1,Term 2,692,336,Paid,2026-04-03,356,0
SM4387,Form 1,Term 2,603,234,Paid,2026-01-16,369,0
SM4388,Form 2,Term 2,461,449,Partial,2026-02-20,12,0
SM4389,Form 3,Term 3,320,677,Paid,2026-02-18,0,0
SM4390,Form 3,Term 1,710,103,Late,2026-03-07,607,1
SM4391,Form 3,Term 1,674,197,Unpaid,2026-03-16,477,0
SM4392,Form 4,Term 3,815,588,Unpaid,2026-01-04,227,0
SM4393,Form 2,Term 2,706,172,Paid,2026-02-10,534,0
SM4394,Form 4,Term 2,689,734,Paid,2026-03-27,0,0
SM4395,Form 1,Term 3,340,551,Paid,2026-03-05,0,0
SM4396,Form 2,Term 2,267,594,Unpaid,2026-03-11,0,0
SM4397,Form 4,Term 3,753,664,Paid,2026-01-25,89,0
SM4398,Form 5,Term 1,489,603,Paid,2026-04-26,0,0
SM4399,Form 2,Term 2,304,608,Paid,2026-03-14,0,0
SM4400,Form 1,Term 3,791,663,Partial,2026-04-25,128,0
SM4401,Form 2,Term 2,731,766,Paid,2026-03-14,0,0
SM4402,Form 3,Term 2,504,271,Partial,2026-02-17,233,0
SM4403,Form 2,Term 3,312,617,Paid,2026-01-20,0,0
SM4404,Form 5,Term 3,662,70,Partial,2026-02-10,592,0
SM4405,Form 2,Term 3,443,247,Paid,2026-01-06,196,0
SM4406,Form 2,Term 2,524,752,Paid,2026-04-23,0,0
SM4407,Form 2,Term 2,402,727,Paid,2026-01-07,0,0
SM4408,Form 1,Term 2,435,884,Paid,2026-03-30,0,0
SM4409,Form 2,Term 3,422,256,Paid,2026-02-22,166,0
SM4410,Form 5,Term 2,773,8,Partial,2026-04-09,765,0
SM4411,Form 2,Term 3,785,680,Partial,2026-01-29,105,0
SM4412,Form 1,Term 2,868,227,Paid,2026-03-23,641,0
SM4413,Form 5,Term 3,732,489,Unpaid,2026-04-30,243,0
SM4414,Form 1,Term 1,897,382,Paid,2026-04-11,515,0
SM4415,Form 2,Term 1,719,716,Unpaid,2026-03-25,3,0
SM4416,Form 3,Term 1,305,177,Partial,2026-04-14,128,0
SM4417,Form 1,Term 3,685,832,Partial,2026-04-14,0,0
SM4418,Form 1,Term 1,840,58,Paid,2026-04-29,782,0
SM4419,Form 2,Term 3,371,555,Late,2026-03-25,0,5
SM4420,Form 5,Term 3,634,462,Paid,2026-03-18,172,0
SM4421,Form 2,Term 3,806,180,Paid,2026-03-03,626,0
SM4422,Form 1,Term 3,548,214,Paid,2026-01-03,334,0
SM4423,Form 3,Term 1,804,69,Partial,2026-04-22,735,0
SM4424,Form 5,Term 2,833,118,Paid,2026-01-22,715,0
SM4425,Form 1,Term 3,628,629,Late,2026-04-15,0,4
SM4426,Form 3,Term 2,710,226,Unpaid,2026-04-28,484,0
SM4427,Form 1,Term 1,406,385,Paid,2026-03-08,21,0
SM4428,Form 3,Term 1,264,570,Paid,2026-01-30,0,0
SM4429,Form 3,Term 1,571,654,Late,2026-01-01,0,25
SM4430,Form 4,Term 3,649,310,Unpaid,2026-01-20,339,0
SM4431,Form 4,Term 2,455,36,Paid,2026-02-16,419,0
SM4432,Form 4,Term 3,792,783,Partial,2026-02-09,9,0
SM4433,Form 6,Term 2,678,379,Late,2026-02-01,299,21
SM4434,Form 1,Term 3,580,404,Paid,2026-04-04,176,0
SM4435,Form 4,Term 1,732,509,Paid,2026-02-25,223,0
SM4436,Form 3,Term 2,643,297,Late,2026-01-13,346,28
SM4437,Form 1,Term 3,752,244,Paid,2026-02-21,508,0
SM4438,Form 4,Term 3,711,314,Paid,2026-03-19,397,0
SM4439,Form 2,Term 1,279,724,Paid,2026-04-15,0,0
SM4440,Form 1,Term 2,493,451,Partial,2026-02-23,42,0
